Town code/village code,Rural/Urban,Tehsil Name,District,sanitation_quantile,Sanitation_index,wealth_index_quantile,wealth_index
802079,Urban,Sheopur,Sheopur ,5,2.555751432,5,3.213672979
802079,Urban,Sheopur,Sheopur ,5,2.826993922,5,2.75492307
802079,Urban,Sheopur,Sheopur ,5,3.176736143,5,3.404343399
802079,Urban,Sheopur,Sheopur ,5,3.053830462,5,4.745046969
802079,Urban,Sheopur,Sheopur ,5,1.010659018,5,2.469785385
451732,Rural,Badoda,Sheopur ,2,-0.9337321115,2,-1.16833646
451733,Rural,Badoda,Sheopur ,2,-0.9513456529,3,-0.3655889973
451734,Rural,Badoda,Sheopur ,2,-1.031517156,3,-0.3307534083
451735,Rural,Badoda,Sheopur ,5,1.363789983,4,-0.008305967349
451736,Rural,Badoda,Sheopur ,4,0.5281242793,4,0.2657475688
451737,Rural,Badoda,Sheopur ,5,3.497728908,5,4.088139786
451738,Rural,Badoda,Sheopur ,4,0.07032561753,5,2.688310639
451739,Rural,Badoda,Sheopur ,3,-0.7695521702,4,1.015068636
451740,Rural,Badoda,Sheopur ,4,0.1412824091,5,2.937404975
451741,Rural,Badoda,Sheopur ,4,-0.442739827,4,0.2407718162
451742,Rural,Badoda,Sheopur ,2,-0.9638932382,4,0.01981255365
451743,Rural,Badoda,Sheopur ,2,-1.134444536,4,-0.211184627
451744,Rural,Badoda,Sheopur ,1,-1.233826765,3,-0.549463076
451745,Rural,Badoda,Sheopur ,3,-0.8924232631,5,1.464630669
451746,Rural,Badoda,Sheopur ,4,-0.1417307001,4,0.05743318322
451747,Rural,Badoda,Sheopur ,2,-1.086417659,1,-1.737837584
451748,Rural,Badoda,Sheopur ,1,-1.193040385,3,-0.7725369253
451749,Rural,Badoda,Sheopur ,4,-0.1470748469,4,-0.1185154327
451750,Rural,Badoda,Sheopur ,2,-1.082334497,2,-1.07861331
451751,Rural,Badoda,Sheopur ,4,0.5172040377,4,-0.1349354548
451752,Rural,Badoda,Sheopur ,4,-0.3659727001,4,-0.03461165495
451753,Rural,Badoda,Sheopur ,3,-0.6078961296,4,-0.09267371561
451755,Rural,Badoda,Sheopur ,3,-0.5881078179,4,0.4981339631
451756,Rural,Badoda,Sheopur ,3,-0.7730151728,4,-0.1668738499
451757,Rural,Badoda,Sheopur ,1,-1.233826765,4,0.6358737419
451758,Rural,Badoda,Sheopur ,1,-1.135907475,4,0.4488613051
451759,Rural,Badoda,Sheopur ,4,0.5040429488,4,0.08813459884
451760,Rural,Badoda,Sheopur ,2,-1.003909987,3,-0.8831015174
451761,Rural,Badoda,Sheopur ,5,0.7683234655,5,3.805522906
451762,Rural,Badoda,Sheopur ,3,-0.7450031647,2,-1.205166877
451763,Rural,Badoda,Sheopur ,4,0.5364367226,4,0.2932658056
451764,Rural,Badoda,Sheopur ,1,-1.233826765,1,-2.977572034
451765,Rural,Badoda,Sheopur ,4,-0.4062660877,1,-2.018003619
451766,Rural,Badoda,Sheopur ,3,-0.8534237015,3,-0.3111016954
451767,Rural,Badoda,Sheopur ,2,-0.999428367,4,-0.04282512838
451768,Rural,Badoda,Sheopur ,2,-0.9969130239,4,0.4922774113
451769,Rural,Badoda,Sheopur ,4,-0.2378704828,5,1.419705716
451770,Rural,Badoda,Sheopur ,3,-0.8042635907,3,-0.767700088
451771,Rural,Badoda,Sheopur ,2,-1.032032017,4,1.005711523
451772,Rural,Badoda,Sheopur ,5,4.734195317,5,2.094842974
451773,Rural,Badoda,Sheopur ,4,-0.3365120891,4,0.7170925891
451774,Rural,Badoda,Sheopur ,2,-1.041068487,3,-0.4766650497
451775,Rural,Badoda,Sheopur ,4,0.07594111366,4,1.19225894
451776,Rural,Badoda,Sheopur ,3,-0.6127794314,3,-0.7517324575
451777,Rural,Badoda,Sheopur ,2,-1.127712803,4,0.3614083163
451778,Rural,Badoda,Sheopur ,4,-0.04502312195,5,1.782597174
451779,Rural,Badoda,Sheopur ,2,-1.067069093,1,-1.773700112
451780,Rural,Badoda,Sheopur ,3,-0.8344635254,4,1.219376388
451781,Rural,Badoda,Sheopur ,1,-1.233826765,2,-1.236234587
451782,Rural,Badoda,Sheopur ,4,-0.4440795904,4,0.4824068556
451783,Rural,Badoda,Sheopur ,4,-0.4936265452,4,-0.2329106577
451784,Rural,Badoda,Sheopur ,2,-1.045523708,3,-0.3187582976
451785,Rural,Badoda,Sheopur ,4,-0.1855252924,4,-0.225756415
451786,Rural,Badoda,Sheopur ,5,0.7683234655,1,-2.30866325
451787,Rural,Badoda,Sheopur ,1,-1.227820315,1,-1.859098473
451788,Rural,Badoda,Sheopur ,4,-0.2970282563,2,-1.473612197
451789,Rural,Badoda,Sheopur ,4,0.5087278654,3,-0.8419736938
451790,Rural,Badoda,Sheopur ,3,-0.8634289727,1,-1.719092348
451791,Rural,Badoda,Sheopur ,3,-0.6672182501,1,-1.789437277
451792,Rural,Badoda,Sheopur ,4,-0.1256787973,2,-1.078860041
451793,Rural,Badoda,Sheopur ,3,-0.9134827285,2,-1.34927571
451794,Rural,Badoda,Sheopur ,1,-1.233826765,3,-0.8012119768
451795,Rural,Badoda,Sheopur ,4,-0.3114168287,4,0.4904832155
451796,Rural,Badoda,Sheopur ,1,-1.233826765,2,-1.038226183
451797,Rural,Badoda,Sheopur ,4,-0.1577483572,3,-0.9841055088
451798,Rural,Badoda,Sheopur ,3,-0.5644162929,1,-1.908275841
451799,Rural,Badoda,Sheopur ,3,-0.7455495592,2,-1.313045869
451800,Rural,Badoda,Sheopur ,2,-1.131987753,2,-1.46586325
451801,Rural,Badoda,Sheopur ,1,-1.15546539,2,-1.524050977
451802,Rural,Badoda,Sheopur ,1,-1.233826765,3,-0.4067451407
451803,Rural,Badoda,Sheopur ,1,-1.163185846,2,-1.274005771
451804,Rural,Badoda,Sheopur ,2,-1.077909446,1,-2.453112584
451805,Rural,Badoda,Sheopur ,2,-1.024963881,2,-1.612118563
451806,Rural,Badoda,Sheopur ,4,-0.2989516289,1,-1.861567037
451807,Rural,Badoda,Sheopur ,1,-1.233826765,2,-1.296999934
451808,Rural,Badoda,Sheopur ,1,-1.233826765,2,-1.613054534
451810,Rural,Badoda,Sheopur ,1,-1.233826765,4,0.08835082878
451811,Rural,Badoda,Sheopur ,1,-1.233826765,2,-1.529949495
451812,Rural,Badoda,Sheopur ,3,-0.8113730667,3,-0.2804571322
451813,Rural,Badoda,Sheopur ,2,-1.067888063,2,-1.185622526
451814,Rural,Badoda,Sheopur ,2,-1.0095395,4,0.02413712547
451816,Rural,Badoda,Sheopur ,4,0.4419948027,2,-1.111134129
451817,Rural,Badoda,Sheopur ,1,-1.233826765,2,-1.546425251
451818,Rural,Badoda,Sheopur ,1,-1.221813864,2,-1.439271725
451819,Rural,Badoda,Sheopur ,1,-1.233826765,1,-2.549757108
451820,Rural,Badoda,Sheopur ,1,-1.233826765,1,-2.375493663
451821,Rural,Badoda,Sheopur ,1,-1.233826765,1,-2.448296196
451822,Rural,Badoda,Sheopur ,1,-1.197164995,1,-2.54433593
451824,Rural,Badoda,Sheopur ,1,-1.233826765,1,-2.161967329
451826,Rural,Badoda,Sheopur ,2,-1.065578856,1,-2.050738658
802080,Urban,Badoda,Sheopur ,5,1.089362183,5,1.400151226
802080,Urban,Badoda,Sheopur ,5,1.961825122,5,2.16752785
802080,Urban,Badoda,Sheopur ,5,1.132519027,4,0.7180908419
802080,Urban,Badoda,Sheopur ,4,-0.3563113622,4,0.8246057403
802080,Urban,Badoda,Sheopur ,5,1.047469257,5,2.671307843
802080,Urban,Badoda,Sheopur ,2,-0.9445439842,3,-0.7610137231
802080,Urban,Badoda,Sheopur ,3,-0.598049967,3,-0.9635344675
802080,Urban,Badoda,Sheopur ,5,3.627058597,5,4.694384217
802080,Urban,Badoda,Sheopur ,5,3.427120997,5,3.843219023
802080,Urban,Badoda,Sheopur ,5,2.588297263,5,3.375366864
802080,Urban,Badoda,Sheopur ,5,1.229638101,5,1.630706603
802080,Urban,Badoda,Sheopur ,5,1.260010103,4,0.9934162813
802080,Urban,Badoda,Sheopur ,4,0.5354309316,3,-0.8575557357
802080,Urban,Badoda,Sheopur ,4,-0.1706161808,4,0.6412806427
802080,Urban,Badoda,Sheopur ,5,1.927060554,5,2.986476667
802080,Urban,Badoda,Sheopur ,4,0.337193761,4,0.2052895015
451827,Rural,Karahal,Sheopur ,2,-1.029421014,3,-0.9490211536
451828,Rural,Karahal,Sheopur ,2,-1.084799316,1,-1.994236194
451829,Rural,Karahal,Sheopur ,2,-0.964973785,1,-2.266659966
451830,Rural,Karahal,Sheopur ,1,-1.217532645,1,-2.179486276
451831,Rural,Karahal,Sheopur ,1,-1.233826765,1,-2.30866325
451832,Rural,Karahal,Sheopur ,1,-1.226057931,1,-2.191081627
451833,Rural,Karahal,Sheopur ,3,-0.9175505015,1,-2.314730017
451834,Rural,Karahal,Sheopur ,1,-1.233826765,1,-2.248233347
451835,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.921443934
451836,Rural,Karahal,Sheopur ,2,-1.017042781,1,-2.018686541
451837,Rural,Karahal,Sheopur ,2,-1.057085785,3,-0.9159461984
451838,Rural,Karahal,Sheopur ,3,-0.7307947447,2,-1.14043271
451839,Rural,Karahal,Sheopur ,1,-1.220231305,1,-2.18448332
451840,Rural,Karahal,Sheopur ,1,-1.196924803,1,-2.251038972
451841,Rural,Karahal,Sheopur ,1,-1.156429695,1,-2.465795416
451842,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.76617484
451843,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.806905947
451844,Rural,Karahal,Sheopur ,3,-0.7982207793,1,-2.036125444
451845,Rural,Karahal,Sheopur ,2,-1.13379089,2,-1.276681763
451846,Rural,Karahal,Sheopur ,2,-1.065242403,1,-1.681791048
451847,Rural,Karahal,Sheopur ,1,-1.206096371,1,-1.913567511
451848,Rural,Karahal,Sheopur ,1,-1.233826765,1,-2.20946153
451849,Rural,Karahal,Sheopur ,5,0.7516857387,1,-1.927203464
451850,Rural,Karahal,Sheopur ,4,-0.5385160958,1,-2.314232765
451852,Rural,Karahal,Sheopur ,2,-1.094644378,1,-1.924920108
451853,Rural,Karahal,Sheopur ,2,-0.9335042308,1,-2.625639897
451855,Rural,Karahal,Sheopur ,2,-0.9244885469,2,-1.56746554
451856,Rural,Karahal,Sheopur ,1,-1.18290764,1,-2.24559703
451857,Rural,Karahal,Sheopur ,1,-1.225938048,1,-1.752912732
451858,Rural,Karahal,Sheopur ,4,0.444241443,1,-2.256165138
451859,Rural,Karahal,Sheopur ,4,-0.2860289811,1,-2.173214392
451860,Rural,Karahal,Sheopur ,2,-0.9762700825,2,-1.062236086
451861,Rural,Karahal,Sheopur ,1,-1.1964791,1,-2.126704531
451862,Rural,Karahal,Sheopur ,4,-0.105931268,1,-1.722707142
451863,Rural,Karahal,Sheopur ,4,-0.4447588383,3,-0.9014423523
451864,Rural,Karahal,Sheopur ,4,-0.1867059486,3,-0.9166886003
451865,Rural,Karahal,Sheopur ,5,0.9061637965,4,0.4625878518
451866,Rural,Karahal,Sheopur ,4,-0.355485965,2,-1.390195624
451867,Rural,Karahal,Sheopur ,5,0.8009986577,2,-1.036844365
451868,Rural,Karahal,Sheopur ,1,-1.13809881,1,-2.001376189
451869,Rural,Karahal,Sheopur ,1,-1.183029634,3,-1.0079868
451870,Rural,Karahal,Sheopur ,4,0.3608416861,4,1.054041289
451872,Rural,Karahal,Sheopur ,4,-0.1873210904,3,-0.2894222743
451873,Rural,Karahal,Sheopur ,2,-1.124633924,1,-1.747871747
451874,Rural,Karahal,Sheopur ,2,-0.9593736231,2,-1.417340865
451875,Rural,Karahal,Sheopur ,4,0.04320837969,2,-1.128611055
451877,Rural,Karahal,Sheopur ,4,-0.4509720385,4,-0.2257554364
451878,Rural,Karahal,Sheopur ,1,-1.147372619,2,-1.251512139
451880,Rural,Karahal,Sheopur ,4,-0.360054579,2,-1.590694938
451881,Rural,Karahal,Sheopur ,5,2.754705204,5,1.650822832
451882,Rural,Karahal,Sheopur ,3,-0.9124740538,2,-1.377444689
451883,Rural,Karahal,Sheopur ,1,-1.233826765,1,-2.043369547
451884,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.651345161
451885,Rural,Karahal,Sheopur ,1,-1.225921225,3,-0.961393287
451886,Rural,Karahal,Sheopur ,1,-1.137521683,1,-1.670888465
451888,Rural,Karahal,Sheopur ,1,-1.233826765,5,1.81172126
451889,Rural,Karahal,Sheopur ,1,-1.233826765,2,-1.530412874
451890,Rural,Karahal,Sheopur ,1,-1.233826765,2,-1.35170111
451891,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.709546419
451892,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.650246662
451893,Rural,Karahal,Sheopur ,1,-1.233826765,1,-2.94097074
451894,Rural,Karahal,Sheopur ,1,-1.164864993,1,-2.47808683
451897,Rural,Karahal,Sheopur ,2,-1.025110434,2,-1.603416238
451898,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.731615918
451900,Rural,Karahal,Sheopur ,2,-0.97923114,1,-2.251080275
451902,Rural,Karahal,Sheopur ,1,-1.233826765,1,-2.568027349
451903,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.998366118
451904,Rural,Karahal,Sheopur ,1,-1.233826765,1,-1.676129549
451905,Rural,Karahal,Sheopur ,1,-1.233826765,2,-1.60377013
451906,Rural,Karahal,Sheopur ,1,-1.233826765,3,-0.830177146
451908,Rural,Karahal,Sheopur ,1,-1.222173514,1,-2.898707953
451909,Rural,Karahal,Sheopur ,1,-1.233826765,2,-1.25498094
451910,Rural,Karahal,Sheopur ,1,-1.233826765,3,-0.8296510229
451911,Rural,Karahal,Sheopur ,1,-1.21142235,3,-0.7328510001
451913,Rural,Karahal,Sheopur ,1,-1.21804933,2,-1.085236106
451914,Rural,Karahal,Sheopur ,4,-0.3868845812,3,-1.004331619
451915,Rural,Karahal,Sheopur ,1,-1.167941879,1,-1.732693459
451916,Rural,Karahal,Sheopur ,1,-1.233826765,1,-2.205528526
451918,Rural,Karahal,Sheopur ,1,-1.233826765,2,-1.261620454
451919,Rural,Karahal,Sheopur ,1,-1.221606175,1,-2.687839747
451920,Rural,Karahal,Sheopur ,5,0.7083818091,2,-1.33604771
451921,Rural,Karahal,Sheopur ,5,0.7267126941,1,-1.917839348
451924,Rural,Karahal,Sheopur ,4,-0.3132365239,2,-1.077291495
451925,Rural,Karahal,Sheopur ,3,-0.79430425,1,-2.184009019
451926,Rural,Karahal,Sheopur ,4,0.3554671871,1,-1.747397451
451927,Rural,Karahal,Sheopur ,4,0.4136792843,2,-1.581847124
451928,Rural,Karahal,Sheopur ,5,0.7166974672,2,-1.32507882
451929,Rural,Karahal,Sheopur ,5,0.7711284724,1,-2.084458844
451931,Rural,Karahal,Sheopur ,4,0.4332500865,3,-0.8749843814
451932,Rural,Karahal,Sheopur ,5,0.9533609263,4,0.6709532533
451933,Rural,Karahal,Sheopur ,5,0.7083818091,1,-1.674436844
451934,Rural,Karahal,Sheopur ,1,-1.233826765,2,-1.261496194
451935,Rural,Karahal,Sheopur ,5,0.7083818091,4,-0.09972292072
451936,Rural,Karahal,Sheopur ,5,0.7246759291,3,-0.8483541753
451937,Rural,Karahal,Sheopur ,5,0.7083818091,1,-2.459411389
451939,Rural,Karahal,Sheopur ,1,-1.233826765,1,-2.201048911
451940,Rural,Karahal,Sheopur ,1,-1.21956941,1,-2.051230389
451941,Rural,Karahal,Sheopur ,5,0.7083818091,2,-1.333611409
451942,Rural,Karahal,Sheopur ,5,0.7083818091,1,-2.177091549
451944,Rural,Ambah,Morena,2,-1.098895701,3,-0.7256224853
451945,Rural,Ambah,Morena,3,-0.8894991584,4,0.9442446142
451946,Rural,Ambah,Morena,4,-0.1491224453,3,-0.6827618716
451947,Rural,Ambah,Morena,3,-0.5583369637,3,-0.6859055527
451948,Rural,Ambah,Morena,3,-0.6837423225,2,-1.40476641
451949,Rural,Ambah,Morena,3,-0.8670357822,2,-1.206166999
451950,Rural,Ambah,Morena,3,-0.8675167002,2,-1.4868108
451951,Rural,Ambah,Morena,2,-1.066477754,2,-1.615581688
451952,Rural,Ambah,Morena,3,-0.868042987,3,-0.6288243584
451953,Rural,Ambah,Morena,1,-1.233826765,1,-2.00946473
451954,Rural,Ambah,Morena,3,-0.6989227479,3,-0.8455069266
451955,Rural,Ambah,Morena,2,-0.9332790567,1,-1.731814022
451956,Rural,Ambah,Morena,5,1.059845121,4,0.6388671561
451957,Rural,Ambah,Morena,1,-1.233826765,2,-1.511149307
451958,Rural,Ambah,Morena,2,-0.9980107534,2,-1.406810512
451959,Rural,Ambah,Morena,4,0.2164006503,4,0.6072803359
451960,Rural,Ambah,Morena,3,-0.6884400923,3,-0.6940530605
451961,Rural,Ambah,Morena,2,-0.970222282,1,-1.921785907
451962,Rural,Ambah,Morena,1,-1.143315911,3,-0.3292981246
451963,Rural,Ambah,Morena,2,-1.07594722,2,-1.515146412
451964,Rural,Ambah,Morena,5,1.586035179,4,0.9752841568
451965,Rural,Ambah,Morena,4,-0.4172796496,4,0.01383154654
451966,Rural,Ambah,Morena,4,0.2704839695,4,0.3747932382
451967,Rural,Ambah,Morena,4,-0.1118771844,4,-0.2666383238
451968,Rural,Ambah,Morena,3,-0.5976528528,3,-0.5672070319
451969,Rural,Ambah,Morena,2,-1.104819248,2,-1.242169107
451970,Rural,Ambah,Morena,1,-1.225784519,1,-1.924910558
451971,Rural,Ambah,Morena,4,-0.2041384811,4,-0.2539677069
451972,Rural,Ambah,Morena,2,-0.9256109923,2,-1.239202311
451973,Rural,Ambah,Morena,4,-0.02720890828,5,1.370088398
451974,Rural,Ambah,Morena,3,-0.8171379086,4,0.6720353557
451975,Rural,Ambah,Morena,3,-0.6412387681,2,-1.478164605
451976,Rural,Ambah,Morena,4,-0.3414475047,2,-1.405091051
451977,Rural,Ambah,Morena,1,-1.167128209,1,-1.660000149
451978,Rural,Ambah,Morena,2,-0.9637591044,2,-1.259492694
451979,Rural,Ambah,Morena,3,-0.5962896904,3,-1.000307642
451980,Rural,Ambah,Morena,4,0.02220499935,3,-0.486627679
451981,Rural,Ambah,Morena,4,-0.2682851529,3,-0.8319605723
451982,Rural,Ambah,Morena,4,-0.5239269842,3,-0.6937125397
451983,Rural,Ambah,Morena,2,-1.087848686,1,-2.10367842
451984,Rural,Ambah,Morena,2,-1.099814374,1,-2.180014058
451985,Rural,Ambah,Morena,2,-0.9873153555,3,-0.5466547858
451986,Rural,Ambah,Morena,2,-1.083408776,1,-1.854588954
451987,Rural,Ambah,Morena,4,-0.3844388871,3,-0.7956942562
451988,Rural,Ambah,Morena,4,-0.4643475265,3,-0.7597060868
451989,Rural,Ambah,Morena,2,-1.048036665,2,-1.055869815
451990,Rural,Ambah,Morena,3,-0.8097780232,3,-0.7263628201
451991,Rural,Ambah,Morena,2,-1.046319503,2,-1.576089192
451992,Rural,Ambah,Morena,3,-0.7673003415,2,-1.195833207
451993,Rural,Ambah,Morena,3,-0.8810387912,3,-1.010122191
451994,Rural,Ambah,Morena,3,-0.6982695366,3,-0.8722766393
451995,Rural,Ambah,Morena,4,-0.2461089766,3,-0.7859072159
451997,Rural,Ambah,Morena,3,-0.8167068467,2,-1.153641589
451998,Rural,Ambah,Morena,3,-0.8814003226,3,-0.5694843291
451999,Rural,Ambah,Morena,2,-1.043490325,3,-0.6891890329
452000,Rural,Ambah,Morena,4,-0.3584425005,2,-1.344423656
452001,Rural,Ambah,Morena,2,-1.048925957,1,-1.699943658
452002,Rural,Ambah,Morena,3,-0.8601513256,3,-0.8112774629
452003,Rural,Ambah,Morena,3,-0.890770277,1,-1.647803333
452004,Rural,Ambah,Morena,3,-0.7211481972,3,-0.8507794373
452005,Rural,Ambah,Morena,2,-0.9886879998,2,-1.26135664
452006,Rural,Ambah,Morena,3,-0.8427848737,3,-0.8172464048
452007,Rural,Ambah,Morena,3,-0.897400449,2,-1.419218899
452008,Rural,Ambah,Morena,3,-0.6834925762,2,-1.405661373
452009,Rural,Ambah,Morena,4,0.5696076354,2,-1.038957994
452010,Rural,Ambah,Morena,1,-1.217816315,1,-2.174790249
452011,Rural,Ambah,Morena,2,-1.082750483,2,-1.595287098
452012,Rural,Ambah,Morena,2,-1.002901736,2,-1.279822164
452013,Rural,Ambah,Morena,1,-1.233826765,1,-1.878076921
452015,Rural,Ambah,Morena,2,-1.030899349,3,-0.8134831264
452016,Rural,Ambah,Morena,2,-1.032919384,2,-1.418796061
452017,Rural,Ambah,Morena,3,-0.8536701891,1,-1.629630537
452018,Rural,Ambah,Morena,2,-0.9965805025,2,-1.272528172
802081,Urban,Ambah,Morena,5,3.728130624,5,4.121362791
802081,Urban,Ambah,Morena,5,3.337315603,5,2.690743932
802081,Urban,Ambah,Morena,5,5.767022446,5,5.11399124
802081,Urban,Ambah,Morena,5,5.933894466,5,6.317303559
802081,Urban,Ambah,Morena,5,3.7607317,5,5.455274546
802081,Urban,Ambah,Morena,5,5.791408674,5,6.520313772
802081,Urban,Ambah,Morena,5,5.132458348,5,6.338401112
802081,Urban,Ambah,Morena,5,2.713804565,5,3.058739044
802081,Urban,Ambah,Morena,5,4.692508347,5,5.584295969
802081,Urban,Ambah,Morena,5,1.469871902,5,1.64401997
802081,Urban,Ambah,Morena,5,3.251860126,5,3.37317473
802081,Urban,Ambah,Morena,5,3.994258781,5,4.873770517
802081,Urban,Ambah,Morena,5,3.703872389,5,5.722286152
802081,Urban,Ambah,Morena,5,3.768974721,5,4.875889563
802081,Urban,Ambah,Morena,5,3.435309294,5,3.362966601
802081,Urban,Ambah,Morena,5,4.543137934,5,5.77953749
802081,Urban,Ambah,Morena,5,3.02695714,5,2.9233925
802081,Urban,Ambah,Morena,5,0.9400044999,4,0.775609218
802081,Urban,Ambah,Morena,5,3.457658829,5,3.727802362
452019,Rural,Porsa,Morena,3,-0.6396230416,2,-1.393102493
452020,Rural,Porsa,Morena,1,-1.143364533,1,-1.796605602
452021,Rural,Porsa,Morena,3,-0.8905993533,2,-1.287828072
452022,Rural,Porsa,Morena,2,-0.9438564866,1,-1.78400035
452023,Rural,Porsa,Morena,3,-0.6964484697,3,-0.5799902764
452024,Rural,Porsa,Morena,3,-0.8980128598,1,-1.636089923
452025,Rural,Porsa,Morena,3,-0.8344899372,3,-0.845918726
452026,Rural,Porsa,Morena,4,-0.1205213229,4,0.3219661983
452027,Rural,Porsa,Morena,2,-0.9811381033,2,-1.278147979
452028,Rural,Porsa,Morena,3,-0.9143024112,3,-0.708803895
452029,Rural,Porsa,Morena,3,-0.6619821293,3,-0.6989216806
452030,Rural,Porsa,Morena,4,-0.1262512794,4,0.1401538697
452031,Rural,Porsa,Morena,4,-0.4985653877,4,-0.2027661033
452032,Rural,Porsa,Morena,3,-0.7745412509,2,-1.395158655
452033,Rural,Porsa,Morena,3,-0.7814507225,2,-1.437729978
452034,Rural,Porsa,Morena,3,-0.5626251427,3,-0.482926069
452035,Rural,Porsa,Morena,4,-0.4262866739,4,-0.1223845508
452036,Rural,Porsa,Morena,1,-1.185573288,3,-0.810153981
452038,Rural,Porsa,Morena,3,-0.8493693229,1,-1.85969736
452039,Rural,Porsa,Morena,1,-1.16322128,2,-1.443828285
452040,Rural,Porsa,Morena,2,-0.9305503785,1,-1.698124838
452041,Rural,Porsa,Morena,3,-0.7609456182,3,-0.9972515081
452042,Rural,Porsa,Morena,1,-1.233826765,1,-1.876580759
452043,Rural,Porsa,Morena,3,-0.5882410739,3,-0.6257312542
452044,Rural,Porsa,Morena,5,0.7083818091,1,-2.699474741
452045,Rural,Porsa,Morena,1,-1.149247594,2,-1.195787053
452046,Rural,Porsa,Morena,1,-1.179768709,1,-2.209255006
452047,Rural,Porsa,Morena,2,-1.133761775,1,-1.831940706
452048,Rural,Porsa,Morena,1,-1.233826765,1,-2.124102674
452049,Rural,Porsa,Morena,3,-0.7671919284,3,-0.9696808297
452051,Rural,Porsa,Morena,2,-1.067176443,1,-1.868181414
452052,Rural,Porsa,Morena,2,-0.9861084395,3,-0.635580319
452053,Rural,Porsa,Morena,3,-0.8613523268,2,-1.170444061
452054,Rural,Porsa,Morena,3,-0.8643852282,2,-1.109803656
452055,Rural,Porsa,Morena,3,-0.7045150925,3,-0.7518237041
452056,Rural,Porsa,Morena,3,-0.8229143056,3,-0.9503345724
452057,Rural,Porsa,Morena,3,-0.6641995123,2,-1.229667235
452058,Rural,Porsa,Morena,3,-0.8903908384,2,-1.072787629
452059,Rural,Porsa,Morena,3,-0.779137256,2,-1.434890503
452060,Rural,Porsa,Morena,3,-0.7848427355,3,-0.7786336342
452061,Rural,Porsa,Morena,3,-0.6636761023,3,-0.7959213515
452062,Rural,Porsa,Morena,1,-1.13569876,1,-1.715790831
452064,Rural,Porsa,Morena,4,-0.4345417233,4,0.0968362816
452065,Rural,Porsa,Morena,3,-0.7243124774,3,-0.8456710116
452066,Rural,Porsa,Morena,2,-1.092807745,2,-1.570688216
452067,Rural,Porsa,Morena,2,-0.9768998754,2,-1.606833126
452068,Rural,Porsa,Morena,3,-0.5517621174,3,-0.9461041675
452069,Rural,Porsa,Morena,2,-0.9536536636,2,-1.087257503
452070,Rural,Porsa,Morena,2,-1.028626846,2,-1.397923711
452071,Rural,Porsa,Morena,1,-1.138229828,1,-2.200379674
452072,Rural,Porsa,Morena,3,-0.6341377913,3,-0.8865906045
452073,Rural,Porsa,Morena,2,-1.042058356,1,-1.946670191
452074,Rural,Porsa,Morena,2,-0.9356723043,1,-1.651001248
452075,Rural,Porsa,Morena,2,-1.091548673,1,-1.663449596
452076,Rural,Porsa,Morena,4,-0.1482115586,4,-0.2590875376
452077,Rural,Porsa,Morena,4,-0.5124281763,3,-0.782712465
452078,Rural,Porsa,Morena,2,-1.023261811,2,-1.379436633
452079,Rural,Porsa,Morena,3,-0.7573128673,3,-0.9304750162
452080,Rural,Porsa,Morena,2,-1.036858989,2,-1.429497199
452081,Rural,Porsa,Morena,2,-0.9465134879,3,-0.7081454581
452082,Rural,Porsa,Morena,2,-0.9622623252,2,-1.368069662
452083,Rural,Porsa,Morena,4,-0.1930776363,4,1.053819988
452084,Rural,Porsa,Morena,4,-0.01370425032,4,-0.2751954253
452085,Rural,Porsa,Morena,2,-0.9303329072,2,-1.116057275
452086,Rural,Porsa,Morena,1,-1.137035137,2,-1.412007186
452087,Rural,Porsa,Morena,1,-1.215731712,2,-1.453443033
452088,Rural,Porsa,Morena,3,-0.709543103,2,-1.012635854
452089,Rural,Porsa,Morena,5,1.927335174,5,1.407135925
452090,Rural,Porsa,Morena,4,-0.2004634718,3,-0.7803394289
452091,Rural,Porsa,Morena,3,-0.6656772891,2,-1.449455808
452092,Rural,Porsa,Morena,4,-0.1924133328,3,-0.3693558204
452093,Rural,Porsa,Morena,4,-0.2148952596,3,-0.4289174124
802082,Urban,Porsa,Morena,5,2.643294833,5,2.920616646
802082,Urban,Porsa,Morena,5,2.924911197,5,3.241140495
802082,Urban,Porsa,Morena,5,2.248759142,5,2.776795673
802082,Urban,Porsa,Morena,5,2.409576391,5,1.775129085
802082,Urban,Porsa,Morena,5,4.143340396,5,6.192253829
802082,Urban,Porsa,Morena,5,3.818939429,5,5.343779321
802082,Urban,Porsa,Morena,5,4.63072948,5,6.14171601
802082,Urban,Porsa,Morena,5,3.860980909,5,3.452077131
802082,Urban,Porsa,Morena,5,3.988272128,5,3.632736397
802082,Urban,Porsa,Morena,5,1.514736979,5,1.540135363
802082,Urban,Porsa,Morena,5,0.836541122,4,1.076171158
802082,Urban,Porsa,Morena,5,3.427888789,5,3.129595744
802082,Urban,Porsa,Morena,5,2.735666311,5,2.702213834
802082,Urban,Porsa,Morena,5,3.617137601,5,3.47663873
